clean_text,category,location,status,date,name,contact
black compact Lenovo laptop,laptop,ab3,lost,03/11/2025 11:20,Omar Siddiqui,3143904371
black staff id card,id_card,cc,lost,28/12/2025 12:58,Ali Sattar,3298470441
brown in-ear earbuds,earbuds,ab5,lost,14/09/2024 18:35,Usman Nawaz,3487157696
brown ruled notebook,notebook,cc,lost,16/09/2025 11:41,Maryam Abbasi,3727416570
black leather wallet,wallet,ab1,lost,02/01/2025 08:37,Faisal Mirza,3856622973
black portable laptop,laptop,mosque,lost,30/12/2025 20:12,Yasir Sheikh,3147041818
black dual-sim phone,phone,ab3,found,28/03/2026 13:57,Farhan Rehman,3776312005
black small umbrella,umbrella,library,lost,29/01/2026 20:01,Zara Akhtar,3394364860
black tinted glasses,glasses,library,lost,14/03/2025 19:52,Talha Usman,3835184880
black tote bag,bag,block 2,lost,30/03/2026 20:24,Urwa Akhtar,3391514667
black android Infinix phone,phone,block 5,lost,08/02/2026 15:32,Shaista Rizvi,3425784189
black compact usb drive,usb,ground,lost,23/02/2025 11:02,Yasir Hashmi,3413364355
black university id card,id_card,washroom,lost,23/10/2024 18:15,Waqas Hanif,3224752527
brown staff id card,id_card,mosque,lost,25/11/2024 19:56,Kashif Rizvi,3875327062
brown flagship Samsung phone,phone,mosque,lost,31/08/2025 11:46,Maryam Siddiqui,3374864174
black staff id card,id_card,cc,lost,22/05/2025 21:40,Kashif Abbasi,3977082820
black gaming Acer laptop,laptop,mosque,found,10/10/2025 10:28,Nimra Sattar,3495824195
brown android Nokia phone,phone,ab2,found,13/03/2025 17:31,Sana Naqvi,3122599372
black noise-cancelling earbuds,earbuds,hostel,lost,12/03/2025 09:09,Alina Sattar,3363339299
brown portable laptop,laptop,ab1,found,13/09/2024 17:06,Ahsan Saleem,3122243544
black library id card,id_card,hostel,found,14/01/2025 11:49,Hassan Ansari,3253153814
black fx calculator,calculator,canteen,found,18/12/2024 16:47,Laiba Hussain,3317241211
brown flagship phone,phone,garden,lost,04/01/2026 10:15,Eman Hanif,3843073581
black wireless earbuds,earbuds,hostel,lost,01/07/2025 09:32,Noor Sheikh,3101299672
black touchscreen Vivo phone,phone,ab5,lost,29/09/2025 18:56,Bilal Usman,3282062648
black student id card,id_card,canteen,lost,18/11/2024 17:21,Hina Rafiq,3191057929
black laminated id card,id_card,block 2,lost,05/03/2025 18:27,Maham Javed,3770829086
brown keychain keys,keys,love garden,lost,25/01/2026 18:23,Saima Malik,3947027818
black library id card,id_card,parking,lost,05/10/2025 15:46,Afshan Malik,3221508953
brown insulated bottle,bottle,ab3,lost,09/01/2025 10:49,Bushra Aslam,3442862704
brown leather-strap watch,watch,ground,lost,08/08/2025 10:51,Hira Saleem,3549532354
brown laptop bag,bag,block 4,found,29/09/2025 09:37,Noor Munir,3720490097
black wireless charger,charger,library,lost,28/03/2025 21:01,Farhan Waheed,3608874541
black android phone,phone,ab5,found,21/01/2025 12:29,Asad Waheed,3552127953
black bluetooth earbuds,earbuds,ab3,lost,30/12/2024 19:45,Asad Saleem,3887140291
brown university id card,id_card,library,lost,19/04/2026 09:30,Tariq Ahmed,3257718363
black leather wallet,wallet,ab3,lost,01/11/2025 10:48,Sana Hasan,3898389261
brown dual-sim iPhone phone,phone,block 2,lost,14/09/2024 12:07,Maham Farooq,3789830038
black access id card,id_card,ab1,lost,08/11/2025 18:56,Aamir Waheed,3863867195
brown small keys,keys,ground,lost,08/02/2025 12:05,Arslan Saleem,3234360915
black hard-cover notebook,notebook,mosque,lost,08/03/2025 21:47,Alina Aziz,3612621813
brown bluetooth earbuds,earbuds,block 1,lost,16/09/2025 18:27,Faisal Ansari,3216394564
black university id card,id_card,mosque,found,29/09/2024 11:18,Tariq Hanif,3214315434
black access id card,id_card,library,found,12/03/2025 16:12,Adnan Hashmi,3389016952
black access id card,id_card,hall,lost,20/10/2024 13:05,Anum Khan,3482949103
brown hard-cover notebook,notebook,block 3,lost,06/10/2025 19:22,Usman Iqbal,3455750197
black business Asus laptop,laptop,block 2,found,09/10/2024 12:10,Maham Aziz,3184560232
black graphing calculator,calculator,ab3,lost,23/01/2025 20:45,Tariq Zafar,3654373758
brown small umbrella,umbrella,garden,lost,04/09/2025 17:54,Anam Ali,3865322884
brown lined notebook,notebook,ab2,lost,16/11/2024 10:36,Tooba Iqbal,3964068440
black library id card,id_card,love garden,lost,29/11/2024 15:06,Aamir Raza,3282232921
black wireless earbuds,earbuds,ab3,lost,01/12/2024 09:11,Aamir Rizvi,3608160077
brown wired earbuds,earbuds,washroom,found,06/04/2026 15:02,Farhan Naqvi,3530505206
black 15-inch Acer laptop,laptop,canteen,lost,29/10/2025 16:28,Saima Ali,3766378908
black graphing calculator,calculator,garden,lost,29/03/2026 08:09,Ayesha Naqvi,3503535467
brown android Nokia phone,phone,parking,lost,24/12/2025 18:34,Sundas Iqbal,3192151258
black dual-sim phone,phone,ab2,lost,22/07/2025 13:38,Salman Abbasi,3854079040
brown spiral notebook,notebook,ab3,lost,07/02/2025 15:09,Iqra Raza,3710107160
brown student id card,id_card,canteen,lost,15/11/2025 15:13,Omar Abbasi,3124634572
brown pocket notebook,notebook,ab3,lost,24/01/2025 09:17,Urwa Hussain,3420336702
brown auto-open umbrella,umbrella,block 1,lost,24/05/2025 10:53,Omar Hussain,3560135199
brown bifold wallet,wallet,ab2,found,07/01/2026 15:34,Tariq Sattar,3480848036
brown reading glasses,glasses,block 5,found,23/03/2025 09:46,Asad Raza,3813032149
brown metal keys,keys,ab1,lost,30/01/2025 15:55,Danish Butt,3950421579
brown tinted glasses,glasses,block 3,lost,06/12/2025 21:54,Usman Rehman,3786031253
black water bottle,bottle,ab2,found,05/11/2025 19:34,Zara Akhtar,3505398280
brown touchscreen phone,phone,hall,lost,15/09/2024 13:52,Farhan Ahmed,3424210400
black wired earbuds,earbuds,block 3,found,29/10/2025 14:22,Zainab Hanif,3557252089
brown zipper bag,bag,washroom,lost,18/09/2025 10:35,Tariq Hanif,3568018466
brown flat wallet,wallet,mosque,lost,11/12/2024 09:51,Ayesha Hussain,3797529095
brown student id card,id_card,block 3,found,12/03/2026 09:40,Babar Zafar,3724094803
black wireless charger,charger,ab4,lost,17/04/2025 20:29,Kashif Saleem,3222944626
brown android Nokia phone,phone,block 1,found,11/10/2025 08:23,Shahid Zafar,3404517929
brown in-ear earbuds,earbuds,hostel,found,30/10/2025 18:15,Zain Latif,3135084096
black laminated id card,id_card,garden,found,14/02/2026 21:47,Danish Nawaz,3282977147
brown plastic bottle,bottle,block 4,lost,08/10/2025 21:03,Waleed Chaudhry,3783193458
black flat wallet,wallet,washroom,lost,22/11/2025 11:06,Usman Zafar,3227101749
brown fx calculator,calculator,cc,found,21/03/2026 10:20,Waqas Hussain,3200142973
brown student id card,id_card,mosque,lost,29/09/2024 17:45,Iram Hussain,3713958957
black bifold wallet,wallet,hall,lost,02/09/2025 10:15,Shahid Javed,3308122210
black sling bag,bag,cc,lost,09/06/2025 09:59,Asad Ahmed,3785462357
black water bottle,bottle,block 2,lost,19/12/2024 10:18,Saima Siddiqui,3199618698
brown library id card,id_card,ab5,found,06/10/2025 09:31,Sara Latif,3179001593
black digital watch,watch,parking,lost,19/07/2025 18:58,Shanza Qureshi,3293065688
black noise-cancelling earbuds,earbuds,parking,lost,03/10/2024 09:21,Mohsin Hasan,3759282845
black plastic bottle,bottle,block 3,lost,03/01/2025 11:38,Sobia Hanif,3124737048
black digital watch,watch,love garden,lost,11/04/2025 08:20,Nadia Baig,3189595982
black travel umbrella,umbrella,ab3,lost,04/12/2024 13:45,Kashif Naqvi,3601484407
brown hard-cover notebook,notebook,block 3,lost,17/03/2025 12:11,Amna Ansari,3521793625
brown laminated id card,id_card,garden,found,13/01/2026 14:56,Shanza Sattar,3740304225
brown plain notebook,notebook,ab4,lost,28/09/2025 14:12,Zainab Rafiq,3779354803
black car keys,keys,ab2,lost,06/02/2026 12:37,Shoaib Naqvi,3748413461
brown bike keys,keys,library,lost,28/07/2025 14:50,Sana Aslam,3363408355
black staff id card,id_card,ab5,lost,19/07/2025 09:00,Danish Khan,3869660954
black long wallet,wallet,block 5,lost,27/04/2025 16:04,Bushra Naqvi,3746179886
black android phone,phone,ground,found,16/11/2024 17:57,Noor Sattar,3441217210
brown flat keys,keys,ab2,found,24/01/2026 08:17,Noor Butt,3233243500
black gaming laptop,laptop,ab3,lost,19/09/2024 18:50,Zain Aziz,3405335473
brown android phone,phone,washroom,lost,17/09/2024 09:30,Ali Latif,3876587717
brown in-ear earbuds,earbuds,cc,lost,24/03/2026 20:20,Tooba Zaidi,3150544007
brown long wallet,wallet,block 3,lost,03/01/2025 21:23,Ayesha Ahmed,3340533586
black laminated id card,id_card,library,lost,21/11/2025 11:10,Fatima Mirza,3877504949
brown metal keys,keys,canteen,found,24/05/2025 22:50,Sidra Butt,3151543246
black in-ear earbuds,earbuds,ab5,lost,24/09/2025 12:44,Zara Chaudhry,3726478110
black business Dell laptop,laptop,cc,found,29/10/2025 18:28,Hina Munir,3666494300
brown wired earbuds,earbuds,block 3,lost,08/01/2026 11:05,Saima Naqvi,3863839938
brown access id card,id_card,hostel,lost,30/03/2025 19:04,Alina Usman,3164711124
black cracked-screen Tecno phone,phone,ab2,lost,02/04/2025 21:37,Shaista Zafar,3436466691
brown ruled notebook,notebook,block 2,lost,30/01/2026 09:58,Usman Baig,3490459543
brown zipped wallet,wallet,garden,lost,12/06/2025 14:10,Anum Nasir,3796195906
black photo id card,id_card,love garden,lost,05/05/2025 08:57,Aamir Siddiqui,3386427794
brown staff id card,id_card,block 4,lost,31/12/2024 22:35,Hassan Aslam,3563291294
black dual-sim phone,phone,block 3,lost,07/06/2025 13:06,Omar Saleem,3885980740
black compact Dell laptop,laptop,block 5,lost,19/01/2026 16:27,Ayesha Farooq,3794007506
black noise-cancelling earbuds,earbuds,library,found,13/04/2026 12:15,Areeba Hanif,3208482276
black compact earbuds,earbuds,ground,lost,08/10/2025 09:14,Naeem Usman,3320874465
black slim phone,phone,ground,lost,04/09/2024 09:11,Zubair Zaidi,3611915355
brown plain notebook,notebook,washroom,lost,20/07/2025 18:04,Zara Siddiqui,3456649049
black slim laptop,laptop,block 2,lost,29/05/2025 22:04,Zara Khan,3737808176
brown slim wallet,wallet,block 3,lost,22/12/2024 08:52,Sara Nasir,3830194109
black compact earbuds,earbuds,block 3,found,06/12/2024 09:19,Saad Rehman,3626844145
brown portable umbrella,umbrella,ab3,lost,09/09/2025 15:00,Zainab Javed,3862525433
brown leather wallet,wallet,ab3,lost,22/09/2024 10:26,Shahid Sheikh,3483534575
black digital watch,watch,block 5,lost,16/11/2025 13:13,Fatima Mirza,3505636313
black solar calculator,calculator,love garden,lost,05/12/2025 22:33,Hamza Rizvi,3829141955
brown flat wallet,wallet,block 5,found,10/06/2025 12:12,Sidra Tariq,3658429212
brown auto-open umbrella,umbrella,mosque,lost,10/12/2025 17:50,Mohsin Naqvi,3218316226
brown staff id card,id_card,ab1,lost,18/02/2026 12:39,Tariq Javed,3622724151
black bluetooth earbuds,earbuds,ab4,lost,11/04/2025 12:52,Hina Farooq,3624379478
black sport earbuds,earbuds,ab5,found,22/10/2024 12:08,Mohsin Naqvi,3943170042
black flash usb drive,usb,ground,lost,21/03/2025 14:37,Hassan Naqvi,3334996742
brown university id card,id_card,ab3,lost,01/10/2025 14:25,Ali Rizvi,3424294358
brown plastic bottle,bottle,block 5,lost,28/07/2025 20:37,Nadia Mirza,3368457410
brown flagship Realme phone,phone,library,lost,17/12/2025 16:11,Ahsan Sattar,3203124635
brown cracked-screen iPhone phone,phone,block 2,lost,05/11/2025 14:29,Sobia Waheed,3128370531
brown spiral notebook,notebook,cc,lost,07/07/2025 20:15,Huma Rafiq,3236660341
brown water bottle,bottle,cc,lost,18/10/2025 18:00,Sundas Munir,3594158268
black tagged keys,keys,library,found,19/12/2024 13:38,Ali Naqvi,3707140225
brown casual watch,watch,library,lost,06/02/2026 19:45,Omar Abbasi,3654334283
brown touchscreen Vivo phone,phone,ab4,lost,07/09/2024 20:31,Amna Butt,3172093245
black access id card,id_card,love garden,lost,12/05/2025 11:06,Jawad Ahmed,3994133220
brown leather-strap watch,watch,library,lost,20/10/2025 15:11,Kamran Hanif,3379464422
brown tagged keys,keys,block 2,lost,09/03/2025 10:52,Kamran Qureshi,3649235047
black hard-cover notebook,notebook,block 2,lost,12/12/2024 17:31,Mehwish Ansari,3520036225
black long wallet,wallet,block 1,lost,29/09/2024 12:29,Hina Nasir,3518146635
brown student id card,id_card,mosque,found,30/11/2025 08:58,Zainab Chaudhry,3602411429
brown travel umbrella,umbrella,library,lost,26/01/2026 21:55,Zubair Abbasi,3474557738
brown portable umbrella,umbrella,library,lost,27/08/2025 18:46,Laiba Aziz,3867921183
black compact usb drive,usb,garden,lost,09/10/2025 09:58,Afshan Saleem,3606540191
black reusable bottle,bottle,ground,lost,21/02/2026 12:08,Rida Tariq,3723548418
brown leather wallet,wallet,library,found,10/02/2025 11:06,Ayesha Usman,3829416737
brown casual watch,watch,ab3,found,01/05/2025 09:57,Hamza Saleem,3911548967
black slim laptop,laptop,library,found,14/11/2024 15:48,Mehwish Akhtar,3777846827
black ringed keys,keys,ab4,lost,22/09/2025 10:40,Amna Mirza,3371114382
brown smart watch,watch,ab3,lost,13/02/2025 14:52,Shaista Mirza,3192361447
black insulated bottle,bottle,canteen,lost,05/10/2024 20:08,Zain Rafiq,3931490287
black gaming Apple laptop,laptop,canteen,lost,23/02/2026 15:12,Waqas Nasir,3988602683
brown wrist watch,watch,mosque,lost,20/01/2025 20:04,Babar Sattar,3771594051
black leather wallet,wallet,ab1,lost,13/12/2024 09:31,Nimra Farooq,3745844522
brown shoulder bag,bag,ab3,found,16/05/2025 14:45,Zainab Malik,3269504123
black compact earbuds,earbuds,block 5,found,26/01/2026 12:25,Eman Hanif,3848954148
brown university id card,id_card,mosque,lost,06/11/2025 12:12,Saad Farooq,3249560024
brown cracked-screen phone,phone,library,lost,01/04/2026 22:39,Adnan Aslam,3175981291
black 15-inch laptop,laptop,ab3,lost,07/10/2024 15:32,Shahid Aslam,3563336308
brown casual watch,watch,hostel,found,22/09/2024 22:03,Sobia Mirza,3673577697
brown insulated bottle,bottle,parking,lost,07/01/2026 08:24,Ahsan Chaudhry,3561406882
brown portable umbrella,umbrella,ab1,lost,12/09/2025 13:12,Laiba Sattar,3162193817
black wireless earbuds,earbuds,block 5,lost,04/03/2026 17:02,Rabia Hashmi,3972546113
black student id card,id_card,ab1,lost,15/10/2024 13:22,Hira Naqvi,3239281757
brown sports bottle,bottle,parking,lost,18/11/2024 12:34,Waqas Usman,3857261987
brown auto-open umbrella,umbrella,ab2,lost,11/09/2025 20:35,Khadija Hashmi,3665694639
brown wired earbuds,earbuds,block 4,lost,21/08/2025 22:26,Salman Ansari,3184230838
black flagship Infinix phone,phone,ab1,lost,24/01/2025 08:15,Babar Aziz,3222662806
brown library id card,id_card,library,lost,29/09/2025 12:52,Hassan Farooq,3399673271
brown 32gb usb drive,usb,library,lost,29/11/2025 08:14,Waqas Saleem,3298026764
brown handheld calculator,calculator,library,lost,09/03/2026 20:22,Sobia Akhtar,3910114659
brown zipped wallet,wallet,cc,lost,19/11/2025 21:27,Eman Iqbal,3694095087
brown long wallet,wallet,block 2,lost,14/02/2026 12:10,Ahsan Aziz,3900618265
black wireless earbuds,earbuds,ab3,lost,08/06/2025 09:15,Iram Naqvi,3462422604
brown shoulder bag,bag,mosque,lost,15/05/2025 20:41,Rabia Butt,3429526162
brown drawstring bag,bag,hostel,lost,18/09/2024 15:00,Sundas Ali,3485176589
black leather-strap watch,watch,library,found,11/06/2025 22:39,Kashif Raza,3168766169
black compact laptop,laptop,ab3,found,09/01/2025 11:40,Hamza Sheikh,3763518015
black pocket calculator,calculator,library,lost,01/02/2026 21:28,Danish Ali,3694217022
black folding umbrella,umbrella,canteen,found,22/05/2025 08:43,Zainab Hanif,3871289477
black university id card,id_card,library,lost,25/12/2024 16:04,Kamran Abbasi,3449813326
brown sling bag,bag,library,lost,17/06/2025 10:01,Rida Akhtar,3946285145
brown flat wallet,wallet,washroom,lost,29/06/2025 17:01,Tariq Rafiq,3147900241
black compact earbuds,earbuds,library,lost,18/07/2025 16:45,Huma Tariq,3865406379
black flat wallet,wallet,hostel,lost,01/02/2025 14:48,Hassan Malik,3341142023
brown zipper bag,bag,hostel,lost,23/10/2024 17:30,Shaista Munir,3573538845
brown noise-cancelling earbuds,earbuds,hostel,lost,08/05/2025 13:15,Farhan Baig,3589434256
black wired earbuds,earbuds,ab3,lost,25/10/2025 13:05,Zainab Waheed,3642930517
brown staff id card,id_card,block 3,lost,03/11/2025 11:36,Usman Hanif,3363006537
brown wireless charger,charger,block 5,lost,25/05/2025 20:18,Laiba Raza,3226662904
brown photo id card,id_card,block 3,lost,20/01/2026 18:56,Amna Siddiqui,3587553038
black student id card,id_card,block 1,found,26/12/2025 19:06,Usman Ali,3995348812
black business laptop,laptop,ab1,found,03/10/2025 22:27,Zainab Chaudhry,3531985132
black tinted glasses,glasses,ab1,found,11/08/2025 17:38,Ayesha Ali,3179191190
brown hard-cover notebook,notebook,washroom,lost,21/11/2025 12:48,Afshan Chaudhry,3887528569
black touchscreen phone,phone,block 5,lost,09/12/2025 14:20,Babar Siddiqui,3646177238
brown auto-open umbrella,umbrella,library,lost,16/08/2025 08:36,Arslan Munir,3722585793
brown wrist watch,watch,ab4,lost,02/03/2025 10:02,Waqas Sattar,3657416931
brown wireless earbuds,earbuds,ab5,lost,22/06/2025 12:31,Babar Baig,3281806799
brown compact earbuds,earbuds,cc,found,13/06/2025 10:06,Waqas Waheed,3646210500
black spiral notebook,notebook,mosque,lost,07/03/2026 16:51,Faisal Khan,3624378881
black keychain keys,keys,ab2,found,08/04/2026 14:46,Babar Munir,3235483349
brown small keys,keys,washroom,lost,01/01/2025 15:56,Anam Usman,3382454804
black university id card,id_card,ground,lost,29/08/2025 20:05,Shahid Malik,3451237825
brown slim OPPO phone,phone,ground,lost,10/10/2024 14:06,Arslan Raza,3304439023
black mini usb drive,usb,mosque,lost,24/04/2026 14:55,Shahid Mirza,3384848723
black leather-strap watch,watch,garden,lost,17/06/2025 10:12,Fatima Munir,3876619853
black spiral notebook,notebook,block 2,lost,02/04/2025 19:11,Adnan Latif,3838714681
brown wired earbuds,earbuds,block 5,lost,09/01/2026 16:42,Sana Javed,3348993575
brown sport earbuds,earbuds,garden,lost,01/09/2025 16:30,Khadija Iqbal,3335074866
brown photo id card,id_card,canteen,lost,10/11/2025 09:11,Sundas Raza,3809327660
brown staff id card,id_card,block 1,lost,09/01/2026 21:51,Salman Akhtar,3542384762
black reading glasses,glasses,ab4,lost,24/10/2025 08:35,Rida Rizvi,3824763969
brown sport earbuds,earbuds,garden,lost,25/05/2025 22:03,Naeem Usman,3881884679
brown cracked-screen phone,phone,ab4,lost,10/04/2026 22:10,Yasir Abbasi,3937037587
black handheld calculator,calculator,mosque,lost,07/03/2026 08:46,Sara Saleem,3196908109
brown cable charger,charger,cc,lost,21/10/2024 16:13,Farhan Hanif,3313073127
brown cracked-screen Vivo phone,phone,washroom,lost,09/04/2025 16:46,Hira Khan,3138735200
black 16gb usb drive,usb,canteen,lost,13/10/2025 20:31,Sidra Qureshi,3403965278
black noise-cancelling earbuds,earbuds,mosque,lost,05/10/2024 12:47,Hina Saleem,3803597206
black card wallet,wallet,hostel,lost,30/01/2026 19:45,Noor Ahmed,3115828870
blak walet with cards,wallet,library,lost,12/03/2023 14:22,Ali Khan,03123456789
lost my fone near cafe,phone,canteen,lost,05/07/2022 09:15,Sara Ahmed,03011234567
brown bag with books inside,bag,ab2,lost,21/11/2023 16:40,Usman Ali,03334567890
found key bunch parking,keys,parking,found,02/01/2024 18:05,Hira Shah,03219876543
